id,name,age,ova,bov,pot,growth,a/w,d/w,value,total_stats,base_stats,composure,stamina,strength,power,reactions
112392,A. Emaná,34,75,74,75,0,Medium,Low,2200000.0,2014,425,80.0,68,91,375,71
112712,Juninho,38,77,77,77,0,High,High,625000.0,1974,400,61.0,52,57,326,73
112847,J. Jones,35,73,73,73,0,High,High,950000.0,2015,425,69.0,81,83,395,69
113422,David Villa,37,79,79,79,0,High,Low,3700000.0,1951,400,83.0,65,68,359,80
113524,Nino,40,70,70,70,0,Medium,Medium,0.0,1796,365,81.0,32,63,305,80
114123,A. Voronin,33,76,76,76,0,High,Medium,2400000.0,1945,404,61.0,63,74,371,73
114356,M. Wölfli,36,66,66,66,0,Medium,Medium,110000.0,1093,364,64.0,24,60,213,69
114764,Iraizoz,37,75,74,75,0,Medium,Medium,450000.0,1120,405,56.0,33,83,197,73
115533,D. Benaglio,35,74,74,74,0,Medium,Medium,1500000.0,1189,398,65.0,38,75,244,71
115823,M. Eggimann,33,66,66,66,0,Medium,Medium,300000.0,1436,298,61.0,47,82,271,66
115909,Rubén Castro,39,71,72,71,0,Medium,Low,700000.0,1814,369,68.0,60,60,341,73
116081,M. Fotheringham,30,59,59,59,0,Medium,Medium,120000.0,1614,342,61.0,67,80,323,63
116197,R. Fuller,35,68,68,68,0,Medium,Low,350000.0,1727,368,61.0,51,81,341,59
116308,R. Fanni,38,70,70,70,0,Medium,High,350000.0,1798,374,71.0,49,77,322,70
116314,D. Martin,34,66,66,66,0,Medium,Medium,275000.0,1157,364,60.0,38,70,232,66
116494,C. Carrasso,35,79,77,79,0,Medium,Medium,3000000.0,1161,426,60.0,31,71,213,71
118646,I. Henderson,35,66,67,66,0,High,Medium,300000.0,1748,363,70.0,75,68,336,66
118794,A. Lonergan,35,65,65,65,0,Medium,Medium,150000.0,1063,352,30.0,28,56,202,65
119152,K. Touré,35,75,74,75,0,Medium,Medium,700000.0,1816,390,70.0,66,84,354,62
120243,P. Gori,40,62,62,62,0,Medium,Medium,30000.0,1110,339,47.0,41,54,211,67
120274,A. Di Natale,37,77,82,77,0,Medium,Low,850000.0,1944,403,61.0,50,55,321,70
120304,J. Makoun,33,69,68,69,0,Medium,Medium,450000.0,1863,385,73.0,69,64,336,71
120312,M. Dawson,36,69,69,69,0,Medium,High,210000.0,1377,278,70.0,31,76,256,67
120533,Pepe,37,81,81,81,0,Medium,High,3600000.0,1856,404,79.0,82,83,372,79
121134,A. Walke,37,71,71,71,0,Medium,Medium,240000.0,1194,392,30.0,38,70,248,68
121170,A. Meier,36,70,69,70,0,Low,Low,625000.0,1686,345,75.0,42,85,315,70
121185,C. Schulz,34,68,67,68,0,Medium,Medium,275000.0,1659,337,61.0,53,77,303,63
121622,A. Tymoshchuk,35,75,76,75,0,Low,High,375000.0,1965,392,61.0,70,69,372,79
121933,R. Adler,33,78,77,78,0,Medium,Medium,5000000.0,1114,409,49.0,22,66,189,78
121937,M. Rensing,35,70,70,70,0,Medium,Medium,475000.0,1153,384,59.0,31,70,233,70
121939,P. Lahm,32,88,85,88,0,Medium,High,29500000.0,2146,439,94.0,79,59,332,91
121944,B. Schweinsteiger,34,75,75,75,0,Medium,Medium,0.0,1999,394,87.0,60,75,348,80
122066,R. König,37,63,63,63,0,Medium,Low,130000.0,1475,302,68.0,51,93,319,66
122574,S. Whittaker,35,63,64,63,0,High,Medium,100000.0,1808,371,65.0,69,67,332,62
122849,A. Koné,36,71,71,71,0,Medium,Medium,850000.0,1748,372,74.0,58,72,351,67
123576,M. Borriello,35,77,76,77,0,High,Medium,4100000.0,1751,362,81.0,55,77,338,77
123603,H. Campagnaro,39,69,69,69,0,Low,Medium,140000.0,1542,315,73.0,34,86,304,59
123621,S. Muntari,33,72,72,72,0,Medium,Medium,1300000.0,1915,400,70.0,54,86,376,65
124375,B. Yılmaz,34,78,78,78,0,High,Low,5500000.0,1921,406,81.0,67,79,371,81
124635,M. Topal,34,74,74,74,0,Medium,Medium,2200000.0,1919,396,70.0,74,75,376,80
124949,S. Sarıoğlu,32,69,70,69,0,High,Low,575000.0,1904,399,63.0,74,49,343,68
125871,H. Kaldırım,30,75,75,75,0,Medium,Medium,5500000.0,1908,411,69.0,80,66,364,71
125995,U. Bulut,37,68,68,68,0,Medium,Medium,325000.0,1652,343,68.0,66,71,345,70
129566,P. McShane,34,65,65,65,0,Medium,High,200000.0,1515,307,59.0,33,74,259,60
130687,L. Andreasen,32,74,75,74,0,Medium,Medium,2000000.0,1995,410,61.0,69,78,384,76
132740,J. Hansen,35,75,75,75,0,Medium,Medium,1800000.0,1358,417,66.0,41,67,246,73
133249,E. Hallfreðsson,36,70,71,70,0,High,High,0.0,1927,398,76.0,49,74,332,62
134635,Marcos Assunção,36,72,74,72,0,Medium,Medium,275000.0,1909,386,61.0,27,67,322,67
134744,A. Hutchinson,37,76,76,76,0,High,High,1700000.0,2005,424,82.0,81,80,355,76
134779,J. Briand,34,75,75,75,0,High,Medium,3500000.0,1922,401,77.0,68,74,364,76
134783,E. Eboué,32,75,75,75,0,High,Medium,2300000.0,2032,439,61.0,74,70,377,75
134820,S. Brown,35,75,75,75,0,Medium,High,2100000.0,1915,407,86.0,83,77,372,70
134906,M. Chamakh,32,71,72,71,0,Medium,Low,1300000.0,1919,397,75.0,62,78,359,69
134941,S. Sidwell,34,71,70,71,0,Medium,Medium,1200000.0,1922,390,71.0,65,67,338,72
134956,L. Cana,31,76,70,76,0,Medium,High,950000.0,1817,369,61.0,60,84,378,72
135043,A. Lindegaard,36,67,67,67,0,Medium,Medium,130000.0,1248,386,55.0,25,69,232,61
135294,Junior Cesar,31,71,72,71,0,High,Medium,575000.0,1991,416,61.0,86,44,348,67
135377,Jefferson,33,80,78,80,0,Medium,Medium,0.0,1136,431,51.0,31,62,188,76
135455,Maicon,33,77,77,77,0,High,Medium,2900000.0,2136,450,61.0,70,78,379,75
135460,Alex,35,80,80,80,0,High,Low,3600000.0,1909,380,61.0,53,65,339,78
135466,Artur Moraes,36,70,68,70,0,Medium,Medium,70000.0,1172,390,49.0,42,72,222,63
135475,Felipe Melo,33,78,78,78,0,Medium,High,3800000.0,2082,441,74.0,72,82,396,66
135479,Cris,36,70,70,70,0,Medium,Medium,0.0,1664,329,61.0,51,77,316,56
135499,Dagoberto,30,77,78,77,0,High,Medium,3600000.0,1999,420,61.0,63,58,346,80
135507,Fernandinho,35,84,84,84,0,Medium,High,9500000.0,2192,456,81.0,78,76,399,88
135567,Nilmar,26,83,82,86,3,Medium,Low,16500000.0,1888,408,61.0,68,59,336,82
135606,Pablo Ibáñez,30,70,70,70,0,Low,Medium,700000.0,1579,333,61.0,63,82,303,65
135616,P. García,36,73,75,73,0,Medium,Medium,0.0,1900,390,61.0,53,85,361,70
135697,Sergio García,35,77,77,77,0,Medium,Medium,4100000.0,1909,397,80.0,52,68,324,78
135742,Alexis,33,69,69,69,0,Medium,High,500000.0,1637,336,65.0,67,75,308,64
135883,S. Francis,34,74,74,74,0,Medium,Medium,2100000.0,1770,371,67.0,54,77,334,71
136113,W. Morgan,36,73,73,73,0,Medium,High,800000.0,1396,306,74.0,31,88,277,67
136130,Alex,33,79,78,79,0,Medium,Medium,4500000.0,1757,368,61.0,54,90,386,68
136137,Elano,34,74,74,74,0,Medium,Medium,1700000.0,1971,405,61.0,51,56,327,71
136138,Diego,30,79,78,79,0,Medium,Medium,9500000.0,1987,407,61.0,65,61,350,71
136144,Robinho,34,77,77,77,0,Medium,Low,4500000.0,1748,369,76.0,59,43,279,66
136194,Luís Fabiano,34,77,76,77,0,Medium,Low,3700000.0,1816,374,61.0,52,74,344,79
136686,Kim Young Kwang,37,68,68,68,0,Medium,Medium,90000.0,1197,385,63.0,30,60,217,65
137160,M. Amelia,34,67,66,67,0,Medium,Medium,475000.0,1168,366,51.0,34,73,241,70
137166,P. Jones,34,61,61,61,0,Medium,Medium,110000.0,1043,336,54.0,32,61,222,56
137186,A. Barzagli,37,83,81,83,0,Low,Medium,1700000.0,1727,381,88.0,53,83,310,80
137262,S. Kießling,33,75,74,75,0,High,Medium,4200000.0,1820,378,78.0,64,79,370,76
137351,D. Baier,35,77,77,77,0,Medium,High,2800000.0,1938,400,84.0,67,67,319,80
137361,G. Pazzini,35,69,69,69,0,Medium,Low,475000.0,1672,336,78.0,41,63,302,70
137373,M. Gobbi,37,71,72,71,0,Medium,High,110000.0,1867,386,79.0,53,69,334,69
137380,M. Cassani,33,68,66,68,0,Medium,Medium,150000.0,1806,374,74.0,64,71,328,70
137494,O. Martins,35,75,75,75,0,High,Medium,3100000.0,1928,410,68.0,77,76,395,75
137506,G. Pandev,36,72,74,72,0,Medium,Low,1100000.0,1804,355,70.0,32,56,306,73
137551,G. Samaras,31,69,68,69,0,High,Medium,900000.0,1715,365,65.0,74,73,347,61
137671,P. Odemwingie,34,69,70,69,0,Medium,Low,475000.0,1803,375,70.0,52,69,342,67
137677,M. Vorm,35,74,74,74,0,Medium,Medium,1500000.0,1293,418,63.0,36,65,245,71
137692,J. Verhoeven,34,65,65,65,0,Medium,Medium,350000.0,1213,358,61.0,36,74,218,69
137782,G. Johnson,32,73,73,73,0,Medium,Medium,2200000.0,1977,420,71.0,70,74,355,70
137785,R. Huth,32,74,73,74,0,Low,High,3200000.0,1585,319,64.0,63,85,332,70
137809,Vágner Love,34,76,75,76,0,High,Low,4100000.0,1874,393,71.0,68,74,368,70
137987,J. Lotiès,33,66,65,66,0,Low,Medium,250000.0,1472,306,68.0,33,80,279,53
138026,D. Verhulst,30,69,68,69,0,Medium,Medium,675000.0,1064,367,46.0,18,72,172,63
138110,Bruno Alves,38,72,72,72,0,Medium,Medium,625000.0,1927,379,80.0,55,87,387,63
138123,E. Cambiasso,35,77,75,77,0,High,High,2400000.0,2028,414,87.0,60,73,350,80
138193,J. Barton,33,75,74,75,0,Medium,High,2500000.0,2046,420,76.0,87,74,377,71
138412,J. Milner,34,80,81,80,0,High,High,7000000.0,2167,441,86.0,87,70,371,84
138436,J. Walters,34,71,70,71,0,High,High,1200000.0,1876,386,73.0,52,72,340,74
138449,Kaká,35,80,78,80,0,High,Medium,0.0,1832,383,85.0,44,70,319,76
138456,Diego Tardelli,33,76,75,76,0,High,Medium,4700000.0,1970,409,72.0,72,63,361,72
138460,R. Hubník,35,72,72,72,0,Medium,High,950000.0,1733,370,67.0,58,81,315,73
138532,R. Brouwers,34,72,71,72,0,Medium,Medium,650000.0,1492,312,66.0,59,78,285,67
138667,G. N'Daw,32,66,67,66,0,Medium,High,350000.0,1673,356,69.0,71,90,348,62
138703,A. D'Alessandro,35,79,78,79,0,Medium,Low,3800000.0,1929,393,78.0,54,54,318,73
138722,B. Jones,33,65,65,65,0,High,Medium,240000.0,1744,361,61.0,66,65,316,66
138726,J. Lescott,33,70,69,70,0,Medium,Medium,600000.0,1631,340,63.0,58,74,312,62
138782,D. Fletcher,34,69,71,69,0,Low,Medium,500000.0,1876,381,70.0,55,67,331,70
138798,G. Lux,38,72,72,72,0,Medium,Medium,325000.0,1253,394,53.0,43,73,256,71
138806,M. López,36,68,68,68,0,Medium,Low,325000.0,1647,338,75.0,39,80,314,67
138830,D. Lewington,36,65,65,65,0,Medium,Medium,100000.0,1648,340,71.0,80,78,322,62
138871,D. Moscardelli,39,69,69,69,0,High,Low,300000.0,1750,353,72.0,33,82,334,68
138949,A. Alcáraz,37,72,72,72,0,Medium,Medium,625000.0,1619,337,83.0,64,82,314,71
138956,G. Chiellini,35,87,87,87,0,Medium,High,15500000.0,1830,399,84.0,54,87,355,82
138984,Hugo Almeida,33,72,70,72,0,Medium,Low,2000000.0,1660,352,76.0,61,92,350,67
138993,S. Abreu,37,68,68,68,0,High,Low,100000.0,1610,328,61.0,34,84,293,65
139006,O. Sánchez,40,71,70,71,0,Medium,Medium,275000.0,1328,390,61.0,25,67,224,79
139057,C. Rodríguez,36,68,68,68,0,High,Medium,100000.0,1864,396,74.0,74,68,345,63
139062,W. Caballero,38,75,75,75,0,Medium,Medium,675000.0,1235,412,57.0,37,69,243,71
139064,L. Ponzio,38,73,73,73,0,Medium,High,875000.0,1939,387,78.0,57,72,336,71
139068,Nani,33,80,80,80,0,High,Medium,9000000.0,1971,416,84.0,66,65,334,77
139229,C. Salcido,39,68,67,68,0,Medium,High,120000.0,1790,356,70.0,63,77,349,64
139257,D. Lopar,35,67,67,67,0,Medium,Medium,210000.0,1129,365,59.0,31,56,206,69
139274,B. Cesar,37,70,70,70,0,Low,Medium,350000.0,1367,291,75.0,34,89,275,66
139296,D. Nugent,35,66,66,66,0,High,Medium,300000.0,1682,337,72.0,50,68,322,68
139313,C. Fuchs,34,73,74,73,0,Medium,Medium,1400000.0,2024,402,72.0,54,70,353,75
139317,J. Stead,37,58,58,58,0,High,Medium,45000.0,1480,302,60.0,53,72,275,61
139343,K. Foley,31,63,66,63,0,Medium,Medium,275000.0,1724,360,65.0,74,70,313,69
139368,J. Shackell,35,66,66,66,0,Medium,Medium,200000.0,1511,320,72.0,60,82,292,64
139533,A. Hutton,33,69,70,69,0,High,Medium,400000.0,1837,386,61.0,74,77,330,68
139609,C. Conway,35,64,64,64,0,High,Medium,200000.0,1744,359,70.0,50,65,291,62
139668,F. Marchetti,37,71,71,71,0,Medium,Medium,240000.0,1226,394,64.0,34,62,239,75
139720,V. Kompany,33,82,82,82,0,Medium,High,10500000.0,1849,395,81.0,63,87,336,77
139723,C. Wilhelmsson,34,67,68,67,0,High,Medium,300000.0,1666,352,61.0,67,48,286,56
139799,S. Silva,39,72,72,72,0,Medium,Medium,900000.0,1790,357,78.0,52,90,384,75
139843,Michel Bastos,31,78,77,78,0,High,Medium,7000000.0,2136,452,61.0,76,64,370,69
139860,J. Morel,36,75,75,75,0,Low,High,1300000.0,1845,383,72.0,74,77,345,70
139866,G. Loovens,35,66,65,66,0,Low,Medium,200000.0,1316,283,66.0,31,73,225,54
139869,W. Sneijder,33,83,81,83,0,Medium,Low,15500000.0,1964,409,83.0,62,57,319,77
139997,D. Srna,36,78,80,78,0,High,High,1200000.0,2173,453,78.0,68,69,364,73
140038,J. Rodríguez,37,67,67,67,0,Medium,Medium,50000.0,1852,363,69.0,60,66,330,67
140067,J. Cáceres,40,71,71,71,0,Low,Medium,0.0,1624,337,70.0,47,80,277,67
140082,Rafael,38,73,73,73,0,Medium,Medium,400000.0,1096,392,60.0,41,49,214,70
140156,J. Cacho,32,62,62,62,0,Medium,Medium,275000.0,1572,319,61.0,31,74,287,62
140181,H. Sogahata,40,65,65,65,0,Medium,Medium,50000.0,990,349,20.0,37,51,203,47
140196,Y. Endo,40,68,68,68,0,High,Medium,0.0,1848,364,82.0,52,73,292,62
140200,D. Matsui,39,61,61,61,0,Medium,Medium,70000.0,1570,307,70.0,31,63,247,69
140222,P. Da Silva,40,67,67,67,0,Low,High,0.0,1439,296,70.0,48,82,279,58
140233,G. Ochoa,34,79,79,79,0,Medium,Medium,5500000.0,1242,432,57.0,34,56,232,74
140253,F. Fonseca,33,65,65,65,0,High,Low,240000.0,1684,355,61.0,69,73,346,66
140256,D. Verón,36,73,72,73,0,Medium,High,0.0,1771,364,70.0,54,81,332,68
140257,A. Palacios,35,74,73,74,0,Medium,Medium,2000000.0,1135,422,34.0,34,67,194,65
140293,A. Mirante,36,78,78,78,0,Medium,Medium,1700000.0,1216,421,70.0,33,55,214,76
140384,Jô,32,74,74,74,0,Medium,Low,4500000.0,1779,375,82.0,69,89,372,70
140411,A. Gashi,35,61,63,61,0,Medium,High,80000.0,1740,350,66.0,62,68,327,64
140422,A. Baptiste,34,63,63,63,0,Medium,Medium,140000.0,1483,319,57.0,34,72,273,64
140497,R. Wallace,34,67,68,67,0,Medium,Medium,375000.0,1850,372,72.0,66,32,302,67
140498,D. Marshall,35,72,72,72,0,Medium,Medium,850000.0,1163,400,67.0,34,63,222,70
140601,N. Vidić,33,81,80,81,0,Low,Medium,7500000.0,1609,345,61.0,52,91,311,70
140609,N. Kovačević,33,63,65,63,0,Medium,High,130000.0,1738,353,61.0,74,72,348,52
140620,R. Klavan,34,74,74,74,0,Medium,Medium,2100000.0,1689,348,67.0,36,70,299,71
140687,S. Ivanov,30,67,69,67,0,Medium,Medium,400000.0,1832,397,61.0,77,65,346,60
141001,T. Ben Haim,32,69,69,69,0,Low,Medium,575000.0,1565,317,61.0,66,79,299,63
141111,Z. Dedič,35,68,68,68,0,High,High,400000.0,1779,371,73.0,70,71,352,61
141200,E. Spahić,35,76,75,76,0,Medium,Medium,900000.0,1629,344,74.0,52,78,288,75
141286,K. Vadócz,35,71,71,71,0,Medium,Medium,750000.0,1840,388,66.0,79,88,380,74
141645,E. Abidal,34,75,74,75,0,Low,Medium,1000000.0,1696,353,61.0,53,77,261,78
142241,F. Adu,24,68,68,70,2,Medium,Low,850000.0,1662,348,61.0,58,41,277,61
142244,B. Hüttenbrenner,31,64,64,64,0,Medium,High,300000.0,1577,335,65.0,79,83,332,58
142258,S. Bossut,34,72,72,72,0,Medium,Medium,1400000.0,1189,396,47.0,32,60,225,69
142270,J. Thomsen,37,65,65,65,0,High,Medium,100000.0,1729,354,63.0,62,69,334,68
142329,A. Tziolis,33,70,69,70,0,Low,Medium,725000.0,1756,366,73.0,73,91,351,64
142333,M. McNulty,39,60,60,60,0,Medium,Medium,20000.0,1021,326,50.0,31,49,179,57
142444,P. Webó,34,74,73,74,0,High,Medium,1800000.0,1748,359,80.0,60,73,350,73
142454,Verza,33,66,66,66,0,Medium,Medium,375000.0,1848,362,70.0,54,65,323,61
142499,Aitor Sanz,35,71,71,71,0,High,High,750000.0,1916,395,77.0,77,71,356,65
142603,D. Ludueña,33,70,69,70,0,Medium,Low,875000.0,1699,338,66.0,42,76,320,65
142707,L. López,37,78,78,78,0,High,High,3700000.0,2017,418,86.0,60,76,370,76
142708,D. Milito,36,78,78,78,0,High,Medium,1200000.0,1859,379,61.0,52,73,341,76
142720,C. Araujo,37,71,71,71,0,Medium,Medium,425000.0,1826,382,71.0,68,65,319,68
142721,M. Barovero,35,75,75,75,0,Medium,Medium,1800000.0,1191,397,60.0,34,43,221,74
142750,L. González,34,77,76,77,0,Medium,Medium,3300000.0,2053,421,61.0,54,68,345,67
142754,J. Mascherano,36,79,79,79,0,Low,High,2700000.0,1948,405,81.0,63,70,345,75
142780,G. Rodríguez,35,72,72,72,0,Medium,High,950000.0,1709,362,75.0,54,79,315,71
142784,P. Zabaleta,34,74,77,74,0,Medium,High,2000000.0,1941,395,76.0,60,69,328,79
142822,J. Gutiérrez,36,69,69,69,0,Medium,High,325000.0,1812,392,78.0,66,75,328,68
142902,A. Pyatov,36,76,76,76,0,Medium,Medium,1300000.0,1220,424,52.0,37,78,259,74
142938,G. Denis,35,71,70,71,0,Medium,Medium,1100000.0,1679,331,72.0,62,84,367,65
142950,R. Martínez,37,70,71,70,0,Medium,Medium,575000.0,1826,382,71.0,53,67,330,70
142959,M. Barbosa,34,75,75,75,0,Medium,Medium,2900000.0,1216,416,56.0,41,65,237,75
142966,J. Dátolo,36,73,73,73,0,High,Low,1300000.0,1842,378,73.0,56,60,314,72
143001,C. Tévez,36,78,78,78,0,High,Low,3700000.0,1962,423,82.0,69,83,365,75
143076,A. Gómez,32,86,86,86,0,High,Medium,34500000.0,2065,435,85.0,73,44,345,86
143119,M. Pavone,36,71,70,71,0,High,Low,850000.0,1752,354,73.0,69,85,391,66
143121,J. Sosa,35,78,78,78,0,Medium,Medium,4300000.0,2079,432,80.0,66,65,333,77
143283,G. Karadeniz,37,73,74,73,0,High,Medium,1100000.0,1911,392,73.0,45,50,315,72
143598,L. Pocrnjic,38,71,71,71,0,Medium,Medium,240000.0,1044,372,41.0,41,60,191,74
143617,O. Adın,32,70,69,70,0,Medium,Medium,1400000.0,1978,407,67.0,50,66,341,73
143632,V. Demirel,36,74,73,74,0,Medium,Medium,750000.0,1214,397,50.0,42,83,232,71
143699,G. Gönül,35,76,76,76,0,High,Medium,2200000.0,2037,431,78.0,75,65,354,77
143745,A. Turan,33,74,74,74,0,High,High,3400000.0,2016,412,79.0,48,57,324,71
143809,M. Demir,28,70,71,70,0,High,Low,1800000.0,1872,386,65.0,66,64,353,69
144010,Y. Kurtuluş,34,66,66,66,0,Medium,Medium,250000.0,1860,386,64.0,60,62,337,60
144021,C. Schwegler,36,67,67,67,0,High,Medium,140000.0,1733,373,63.0,76,73,348,59
144050,A. Bunjaku,36,67,67,67,0,Medium,Medium,275000.0,1719,355,66.0,55,72,331,67
144172,S. Kırıntılı,35,75,75,75,0,Medium,Medium,1800000.0,1189,417,65.0,30,59,227,72
144200,E. Albayrak,29,72,72,72,0,Medium,Medium,2600000.0,1969,417,65.0,73,63,341,69
144429,O. Wendt,34,75,75,75,0,Medium,Medium,2300000.0,2005,415,75.0,73,67,347,78
144622,Raffael,34,76,78,76,0,High,Medium,4100000.0,1954,394,71.0,59,58,335,74
145020,Mora,37,70,70,70,0,Medium,Medium,120000.0,1823,369,80.0,61,70,310,63
145830,Ion Vélez,30,64,64,64,0,Medium,Low,400000.0,1637,345,61.0,68,74,319,63
145889,Tito,33,71,71,71,0,Medium,Medium,1100000.0,1799,385,64.0,72,65,313,65
146058,Momo,35,68,68,68,0,Medium,Medium,400000.0,1798,371,74.0,49,64,291,64
146111,Mikel Rico,35,73,74,73,0,High,Medium,1700000.0,1938,395,76.0,78,78,382,77
146296,Andrés Fernández,33,78,78,78,0,Medium,Medium,5500000.0,1330,434,56.0,39,74,253,75
146439,Negredo,34,76,76,76,0,Medium,Low,4100000.0,1876,389,70.0,63,86,390,74
146453,Raúl Cámara  B,34,67,67,67,0,High,High,220000.0,1813,394,60.0,75,71,332,65
146460,Javi Fuego,36,69,69,69,0,Medium,High,230000.0,1820,367,75.0,60,71,338,70
146482,Xabi Prieto,33,80,79,80,0,Medium,Medium,8500000.0,1906,388,78.0,64,61,317,83
146530,Dani Alves,35,82,81,82,0,High,Medium,4800000.0,2205,456,83.0,74,55,373,80
146536,Jesús Navas,34,84,84,84,0,High,Medium,11000000.0,2170,456,81.0,81,39,328,84
146562,Santi Cazorla,35,82,82,82,0,High,Medium,0.0,2129,437,88.0,60,59,326,81
146637,Dani Giménez,35,72,72,72,0,Medium,Medium,850000.0,1112,388,51.0,30,52,198,70
146660,G. Munúa,35,74,74,74,0,Medium,Medium,240000.0,1385,433,61.0,26,78,237,69
146692,Nenê,32,76,76,76,0,High,Low,3700000.0,1920,393,61.0,58,65,335,71
146748,Diego López,38,76,76,76,0,Medium,Medium,775000.0,1200,414,62.0,42,66,241,75
146758,Soldado,35,76,76,76,0,High,Low,3500000.0,1914,388,76.0,54,72,352,77
146760,Juanfran,33,80,79,80,0,High,Medium,5500000.0,2050,439,74.0,80,74,343,82
146947,Vesga,27,75,77,76,1,Medium,High,7500000.0,1852,400,66.0,77,82,360,79
146952,Iván Cuéllar,36,77,77,77,0,Medium,Medium,1500000.0,1281,430,56.0,44,65,245,75
146954,Gabi,33,81,80,81,0,Medium,High,10500000.0,2116,440,83.0,76,69,362,80
146963,J. Pinola,37,76,76,76,0,High,Medium,1600000.0,1985,421,75.0,67,79,365,71
146969,Iñaki Astiz,36,63,63,63,0,Low,Medium,70000.0,1399,277,53.0,33,64,223,63
146996,Rubén,36,74,74,74,0,Medium,Medium,950000.0,1252,412,58.0,41,60,251,67
147006,Diego Castro,37,76,76,76,0,High,Low,2600000.0,1942,389,81.0,46,59,322,80
147445,D. Bilyaletdinov,31,69,68,69,0,Medium,Low,875000.0,1814,376,71.0,60,70,354,57
147621,A. Samedov,33,76,75,76,0,High,Medium,4700000.0,1994,418,72.0,78,68,357,74
147777,A. Arshavin,34,75,76,75,0,Low,Low,2100000.0,1842,383,61.0,54,65,316,67
147899,C. Moţi,33,69,68,69,0,Low,High,0.0,1606,340,51.0,69,74,269,71
148119,I. Akinfeev,34,80,80,80,0,Medium,Medium,6500000.0,1243,443,67.0,35,72,241,71
148138,I. Olić,36,71,70,71,0,High,High,220000.0,1826,379,75.0,80,75,377,73
148212,A. Rebrov,36,70,70,70,0,Medium,Medium,300000.0,1126,376,42.0,24,68,223,65
148224,Raúl Meireles,32,76,76,76,0,Medium,Medium,4000000.0,2135,444,61.0,78,72,385,78
148253,R. Yanbaev,33,73,72,73,0,High,Medium,1500000.0,1928,409,74.0,77,60,321,70
148526,P. Kieszek,36,75,75,75,0,Medium,Medium,1100000.0,1237,417,49.0,32,69,231,73
148569,M. Wasilewski,39,68,68,68,0,Low,Medium,120000.0,1542,317,65.0,31,93,291,55
148634,B. Vandenbussche,36,63,62,63,0,Medium,Medium,50000.0,1006,340,57.0,12,73,146,52
148711,Luisão,37,77,76,77,0,Low,Medium,600000.0,1614,338,81.0,37,93,291,67
148803,K. Huntelaar,36,74,74,74,0,Medium,Medium,2000000.0,1761,356,79.0,44,77,344,75
149064,C. Molinaro,35,69,69,69,0,High,High,300000.0,1809,373,76.0,60,61,317,71
149184,C. Maggio,38,74,74,74,0,Medium,Medium,1000000.0,2019,427,76.0,79,77,379,71
149185,F. Magnanelli,35,75,75,75,0,Medium,High,2100000.0,1863,387,82.0,60,65,310,74
149217,G. Mascara,33,66,68,66,0,Medium,High,325000.0,1717,342,61.0,39,46,269,64
149258,A. Cordaz,37,72,72,72,0,Medium,Medium,325000.0,951,373,69.0,16,54,164,72
149306,V. Bojinov,33,69,69,69,0,Medium,Low,650000.0,1753,364,69.0,70,76,357,65
149309,A. Rosati,37,69,69,69,0,Medium,Medium,110000.0,1059,352,58.0,36,65,216,73
149662,A. Bennett,38,56,56,56,0,Low,Medium,20000.0,1082,233,55.0,29,76,197,50
149667,K. Doyle,33,67,66,67,0,High,High,475000.0,1769,361,68.0,72,65,352,68
149721,G. Rogers,38,63,63,63,0,Medium,Medium,35000.0,1056,337,58.0,26,56,193,60
149791,W. Hoolahan,38,66,66,66,0,Medium,Low,220000.0,1699,343,70.0,34,53,251,64
149804,K. Fahey,31,66,68,66,0,Medium,Low,550000.0,1888,399,61.0,62,71,342,64
149825,D. Murphy,36,67,67,67,0,Medium,High,275000.0,1652,333,71.0,52,85,340,66
149978,D. López,31,66,66,66,0,Medium,Low,550000.0,1710,357,61.0,62,77,323,60
150106,A. Papadopoulos,35,68,68,68,0,Low,High,275000.0,1707,351,62.0,56,78,330,63
150278,J. Drobný,38,72,71,72,0,Medium,Medium,210000.0,1041,368,42.0,23,66,176,74
150418,M. Gómez,33,74,74,74,0,Medium,Medium,3500000.0,1710,360,76.0,51,86,359,75
150477,R. Salin,35,72,72,72,0,Medium,Medium,850000.0,1188,386,60.0,38,67,237,70
150516,L. Podolski,35,75,75,75,0,Medium,Low,2900000.0,1967,409,79.0,60,78,375,70
150525,P. Guerrero,30,78,77,78,0,Medium,Low,0.0,1838,392,61.0,51,84,358,72
150532,P. Ochs,30,74,74,74,0,Medium,Medium,2500000.0,1972,416,61.0,75,69,354,76
150564,S. Puygrenier,33,73,73,73,0,Medium,Medium,1300000.0,1658,348,61.0,71,87,351,63
150594,J. Perbet,35,67,67,67,0,Medium,Low,350000.0,1506,301,78.0,34,74,301,69
150656,R. Mavuba,33,73,71,73,0,Medium,Medium,950000.0,1855,386,68.0,67,73,341,72
150659,V. Demarconnay,37,68,68,68,0,Medium,Medium,90000.0,1155,383,61.0,27,70,218,66
150677,R. Sartre,31,63,63,63,0,Medium,Medium,210000.0,1537,320,61.0,60,72,301,60
