age,ova,bov,pot,growth,value,total_stats,base_stats,composure,stamina,strength,power,reactions
34,79,79,79,0,5500000.0,1242,432,57.0,34,56,232,74
33,65,65,65,0,240000.0,1684,355,61.0,69,73,346,66
36,73,72,73,0,0.0,1771,364,70.0,54,81,332,68
35,74,73,74,0,2000000.0,1135,422,34.0,34,67,194,65
36,78,78,78,0,1700000.0,1216,421,70.0,33,55,214,76
32,74,74,74,0,4500000.0,1779,375,82.0,69,89,372,70
35,61,63,61,0,80000.0,1740,350,66.0,62,68,327,64
34,63,63,63,0,140000.0,1483,319,57.0,34,72,273,64
34,67,68,67,0,375000.0,1850,372,72.0,66,32,302,67
35,72,72,72,0,850000.0,1163,400,67.0,34,63,222,70
33,81,80,81,0,7500000.0,1609,345,61.0,52,91,311,70
33,63,65,63,0,130000.0,1738,353,61.0,74,72,348,52
34,74,74,74,0,2100000.0,1689,348,67.0,36,70,299,71
30,67,69,67,0,400000.0,1832,397,61.0,77,65,346,60
32,69,69,69,0,575000.0,1565,317,61.0,66,79,299,63
35,68,68,68,0,400000.0,1779,371,73.0,70,71,352,61
35,76,75,76,0,900000.0,1629,344,74.0,52,78,288,75
35,71,71,71,0,750000.0,1840,388,66.0,79,88,380,74
34,75,74,75,0,1000000.0,1696,353,61.0,53,77,261,78
24,68,68,70,2,850000.0,1662,348,61.0,58,41,277,61
31,64,64,64,0,300000.0,1577,335,65.0,79,83,332,58
34,72,72,72,0,1400000.0,1189,396,47.0,32,60,225,69
37,65,65,65,0,100000.0,1729,354,63.0,62,69,334,68
33,70,69,70,0,725000.0,1756,366,73.0,73,91,351,64
39,60,60,60,0,20000.0,1021,326,50.0,31,49,179,57
34,74,73,74,0,1800000.0,1748,359,80.0,60,73,350,73
33,66,66,66,0,375000.0,1848,362,70.0,54,65,323,61
35,71,71,71,0,750000.0,1916,395,77.0,77,71,356,65
33,70,69,70,0,875000.0,1699,338,66.0,42,76,320,65
37,78,78,78,0,3700000.0,2017,418,86.0,60,76,370,76
36,78,78,78,0,1200000.0,1859,379,61.0,52,73,341,76
37,71,71,71,0,425000.0,1826,382,71.0,68,65,319,68
35,75,75,75,0,1800000.0,1191,397,60.0,34,43,221,74
34,77,76,77,0,3300000.0,2053,421,61.0,54,68,345,67
36,79,79,79,0,2700000.0,1948,405,81.0,63,70,345,75
35,72,72,72,0,950000.0,1709,362,75.0,54,79,315,71
34,74,77,74,0,2000000.0,1941,395,76.0,60,69,328,79
36,69,69,69,0,325000.0,1812,392,78.0,66,75,328,68
36,76,76,76,0,1300000.0,1220,424,52.0,37,78,259,74
35,71,70,71,0,1100000.0,1679,331,72.0,62,84,367,65
37,70,71,70,0,575000.0,1826,382,71.0,53,67,330,70
34,75,75,75,0,2900000.0,1216,416,56.0,41,65,237,75
36,73,73,73,0,1300000.0,1842,378,73.0,56,60,314,72
36,78,78,78,0,3700000.0,1962,423,82.0,69,83,365,75
32,86,86,86,0,34500000.0,2065,435,85.0,73,44,345,86
36,71,70,71,0,850000.0,1752,354,73.0,69,85,391,66
35,78,78,78,0,4300000.0,2079,432,80.0,66,65,333,77
37,73,74,73,0,1100000.0,1911,392,73.0,45,50,315,72
38,71,71,71,0,240000.0,1044,372,41.0,41,60,191,74
32,70,69,70,0,1400000.0,1978,407,67.0,50,66,341,73
36,74,73,74,0,750000.0,1214,397,50.0,42,83,232,71
35,76,76,76,0,2200000.0,2037,431,78.0,75,65,354,77
33,74,74,74,0,3400000.0,2016,412,79.0,48,57,324,71
28,70,71,70,0,1800000.0,1872,386,65.0,66,64,353,69
34,66,66,66,0,250000.0,1860,386,64.0,60,62,337,60
36,67,67,67,0,140000.0,1733,373,63.0,76,73,348,59
36,67,67,67,0,275000.0,1719,355,66.0,55,72,331,67
35,75,75,75,0,1800000.0,1189,417,65.0,30,59,227,72
29,72,72,72,0,2600000.0,1969,417,65.0,73,63,341,69
34,75,75,75,0,2300000.0,2005,415,75.0,73,67,347,78
34,76,78,76,0,4100000.0,1954,394,71.0,59,58,335,74
37,70,70,70,0,120000.0,1823,369,80.0,61,70,310,63
30,64,64,64,0,400000.0,1637,345,61.0,68,74,319,63
33,71,71,71,0,1100000.0,1799,385,64.0,72,65,313,65
35,68,68,68,0,400000.0,1798,371,74.0,49,64,291,64
35,73,74,73,0,1700000.0,1938,395,76.0,78,78,382,77
33,78,78,78,0,5500000.0,1330,434,56.0,39,74,253,75
34,76,76,76,0,4100000.0,1876,389,70.0,63,86,390,74
34,67,67,67,0,220000.0,1813,394,60.0,75,71,332,65
36,69,69,69,0,230000.0,1820,367,75.0,60,71,338,70
33,80,79,80,0,8500000.0,1906,388,78.0,64,61,317,83
35,82,81,82,0,4800000.0,2205,456,83.0,74,55,373,80
34,84,84,84,0,11000000.0,2170,456,81.0,81,39,328,84
35,82,82,82,0,0.0,2129,437,88.0,60,59,326,81
35,72,72,72,0,850000.0,1112,388,51.0,30,52,198,70
35,74,74,74,0,240000.0,1385,433,61.0,26,78,237,69
32,76,76,76,0,3700000.0,1920,393,61.0,58,65,335,71
38,76,76,76,0,775000.0,1200,414,62.0,42,66,241,75
35,76,76,76,0,3500000.0,1914,388,76.0,54,72,352,77
33,80,79,80,0,5500000.0,2050,439,74.0,80,74,343,82
27,75,77,76,1,7500000.0,1852,400,66.0,77,82,360,79
36,77,77,77,0,1500000.0,1281,430,56.0,44,65,245,75
33,81,80,81,0,10500000.0,2116,440,83.0,76,69,362,80
37,76,76,76,0,1600000.0,1985,421,75.0,67,79,365,71
36,63,63,63,0,70000.0,1399,277,53.0,33,64,223,63
36,74,74,74,0,950000.0,1252,412,58.0,41,60,251,67
37,76,76,76,0,2600000.0,1942,389,81.0,46,59,322,80
31,69,68,69,0,875000.0,1814,376,71.0,60,70,354,57
33,76,75,76,0,4700000.0,1994,418,72.0,78,68,357,74
34,75,76,75,0,2100000.0,1842,383,61.0,54,65,316,67
33,69,68,69,0,0.0,1606,340,51.0,69,74,269,71
34,80,80,80,0,6500000.0,1243,443,67.0,35,72,241,71
36,71,70,71,0,220000.0,1826,379,75.0,80,75,377,73
36,70,70,70,0,300000.0,1126,376,42.0,24,68,223,65
32,76,76,76,0,4000000.0,2135,444,61.0,78,72,385,78
33,73,72,73,0,1500000.0,1928,409,74.0,77,60,321,70
36,75,75,75,0,1100000.0,1237,417,49.0,32,69,231,73
39,68,68,68,0,120000.0,1542,317,65.0,31,93,291,55
36,63,62,63,0,50000.0,1006,340,57.0,12,73,146,52
37,77,76,77,0,600000.0,1614,338,81.0,37,93,291,67
36,74,74,74,0,2000000.0,1761,356,79.0,44,77,344,75
35,69,69,69,0,300000.0,1809,373,76.0,60,61,317,71
38,74,74,74,0,1000000.0,2019,427,76.0,79,77,379,71
35,75,75,75,0,2100000.0,1863,387,82.0,60,65,310,74
33,66,68,66,0,325000.0,1717,342,61.0,39,46,269,64
37,72,72,72,0,325000.0,951,373,69.0,16,54,164,72
33,69,69,69,0,650000.0,1753,364,69.0,70,76,357,65
37,69,69,69,0,110000.0,1059,352,58.0,36,65,216,73
38,56,56,56,0,20000.0,1082,233,55.0,29,76,197,50
33,67,66,67,0,475000.0,1769,361,68.0,72,65,352,68
38,63,63,63,0,35000.0,1056,337,58.0,26,56,193,60
38,66,66,66,0,220000.0,1699,343,70.0,34,53,251,64
31,66,68,66,0,550000.0,1888,399,61.0,62,71,342,64
36,67,67,67,0,275000.0,1652,333,71.0,52,85,340,66
31,66,66,66,0,550000.0,1710,357,61.0,62,77,323,60
35,68,68,68,0,275000.0,1707,351,62.0,56,78,330,63
38,72,71,72,0,210000.0,1041,368,42.0,23,66,176,74
33,74,74,74,0,3500000.0,1710,360,76.0,51,86,359,75
35,72,72,72,0,850000.0,1188,386,60.0,38,67,237,70
35,75,75,75,0,2900000.0,1967,409,79.0,60,78,375,70
30,78,77,78,0,0.0,1838,392,61.0,51,84,358,72
30,74,74,74,0,2500000.0,1972,416,61.0,75,69,354,76
33,73,73,73,0,1300000.0,1658,348,61.0,71,87,351,63
35,67,67,67,0,350000.0,1506,301,78.0,34,74,301,69
33,73,71,73,0,950000.0,1855,386,68.0,67,73,341,72
37,68,68,68,0,90000.0,1155,383,61.0,27,70,218,66
31,63,63,63,0,210000.0,1537,320,61.0,60,72,301,60
33,75,75,75,0,3600000.0,1245,421,58.0,28,61,226,69
34,62,62,62,0,110000.0,1517,333,53.0,46,74,267,56
39,66,66,66,0,170000.0,1783,352,62.0,67,59,346,70
35,71,71,71,0,1000000.0,1903,381,78.0,65,57,322,73
34,66,66,66,0,325000.0,1761,373,69.0,68,62,316,64
30,77,76,77,0,0.0,1894,403,61.0,63,76,353,74
34,65,65,65,0,200000.0,1558,332,59.0,52,68,284,58
36,66,65,66,0,90000.0,1101,354,51.0,38,76,225,64
32,64,66,64,0,350000.0,1864,399,65.0,80,78,371,66
32,72,72,72,0,2400000.0,1960,396,75.0,55,64,317,74
33,69,70,69,0,500000.0,1932,393,74.0,71,78,381,64
33,76,76,76,0,3500000.0,1898,408,73.0,82,66,313,72
34,71,71,71,0,900000.0,1941,392,65.0,68,79,374,68
37,65,64,65,0,160000.0,1646,342,66.0,49,85,343,63
34,64,64,64,0,170000.0,1564,335,67.0,63,82,341,58
33,71,71,71,0,1500000.0,1846,392,67.0,67,79,360,64
33,86,86,86,0,21000000.0,1991,422,87.0,69,87,343,88
33,73,73,73,0,2400000.0,1843,389,75.0,57,53,293,72
33,73,72,73,0,2500000.0,1775,366,78.0,62,75,360,75
33,75,75,75,0,3900000.0,1988,397,77.0,69,67,335,74
34,77,77,77,0,4500000.0,2081,429,73.0,68,62,325,77
39,75,75,75,0,1900000.0,1768,365,85.0,49,83,353,81
38,73,72,73,0,1100000.0,1792,352,71.0,48,57,323,62
36,76,76,76,0,2600000.0,1973,410,82.0,68,66,349,72
34,71,72,71,0,1200000.0,1944,399,72.0,55,70,325,68
30,60,60,60,0,180000.0,1581,334,61.0,70,71,329,62
35,64,66,64,0,190000.0,1787,363,68.0,48,70,314,66
32,64,66,64,0,240000.0,1695,348,64.0,68,73,314,67
36,72,72,72,0,625000.0,1680,347,71.0,66,92,355,63
33,76,76,76,0,3700000.0,1882,391,77.0,78,66,317,77
36,74,74,74,0,2000000.0,1889,376,77.0,56,70,343,79
38,75,77,75,0,2400000.0,2003,406,82.0,65,56,323,77
29,75,75,75,0,6500000.0,1851,379,79.0,61,44,278,77
35,71,71,71,0,725000.0,1544,318,63.0,63,82,304,71
36,62,62,62,0,100000.0,1677,340,60.0,76,34,311,70
32,89,89,89,0,53000000.0,2118,439,91.0,78,74,403,92
33,76,78,76,0,4800000.0,1988,418,73.0,70,66,368,76
34,81,81,81,0,9500000.0,2018,424,82.0,71,91,397,78
34,73,73,73,0,1800000.0,1162,404,61.0,24,69,223,70
31,74,73,74,0,4900000.0,1899,387,76.0,61,67,327,72
34,67,67,67,0,110000.0,1510,306,61.0,34,75,303,62
36,68,71,68,0,160000.0,1853,384,73.0,53,73,326,71
38,78,78,78,0,3700000.0,1780,370,81.0,43,89,337,85
36,74,74,74,0,650000.0,1996,414,78.0,68,66,345,72
36,77,77,77,0,0.0,2084,441,81.0,74,67,343,75
31,73,73,73,0,3500000.0,1884,399,70.0,77,59,321,74
32,76,75,76,0,3000000.0,2051,428,77.0,73,73,377,76
32,68,68,68,0,575000.0,1459,305,51.0,52,77,285,66
31,70,69,70,0,1100000.0,1138,394,32.0,30,80,221,65
35,67,67,67,0,350000.0,1606,338,71.0,33,87,323,66
35,66,66,66,0,200000.0,1679,338,61.0,73,77,348,64
33,64,66,64,0,275000.0,1780,369,68.0,82,74,344,57
35,75,75,75,0,550000.0,1724,384,61.0,70,83,342,68
34,89,89,89,0,24500000.0,2258,463,88.0,81,85,402,92
32,72,72,72,0,1900000.0,1160,393,61.0,39,69,235,68
34,70,71,70,0,900000.0,1865,386,72.0,50,59,311,68
32,65,65,65,0,325000.0,1148,363,42.0,34,62,227,68
32,75,75,75,0,4400000.0,1953,408,74.0,85,74,327,73
35,70,70,70,0,500000.0,1740,350,61.0,33,67,295,69
34,76,76,76,0,3400000.0,1891,390,77.0,62,73,365,77
32,69,68,69,0,825000.0,1775,367,68.0,57,57,315,63
32,77,77,77,0,7000000.0,1986,411,78.0,74,69,358,75
36,65,66,65,0,190000.0,1766,367,68.0,65,71,334,67
33,67,67,67,0,450000.0,1850,367,62.0,33,73,339,61
31,70,69,70,0,1600000.0,1830,376,71.0,50,76,332,66
33,75,74,75,0,3200000.0,1904,387,63.0,64,75,334,75
31,78,77,78,0,9000000.0,2010,422,83.0,66,72,369,68
33,67,67,67,0,350000.0,1622,349,64.0,69,71,308,60
32,65,65,65,0,350000.0,1477,314,55.0,61,79,293,58
30,65,64,65,0,500000.0,1679,347,67.0,67,78,351,66
33,68,67,68,0,525000.0,1662,360,71.0,56,59,287,61
32,72,72,72,0,1900000.0,1266,413,62.0,35,75,247,64
28,74,75,74,0,3800000.0,1956,405,61.0,60,69,350,68
38,65,65,65,0,190000.0,1585,332,68.0,65,97,338,63
37,71,70,71,0,160000.0,1116,380,69.0,36,61,199,71
38,70,71,70,0,475000.0,1827,378,62.0,38,55,300,68
32,65,65,65,0,425000.0,1704,355,61.0,68,72,338,64
35,66,66,66,0,180000.0,1655,352,58.0,63,72,263,63
39,75,75,75,0,675000.0,1192,407,63.0,25,52,219,70
30,69,69,69,0,650000.0,1663,363,61.0,68,75,353,61
36,74,74,74,0,2000000.0,1854,373,74.0,52,90,365,75
37,74,74,74,0,575000.0,1321,422,60.0,36,75,259,70
35,73,73,73,0,1100000.0,1229,396,67.0,40,79,253,66
38,64,64,64,0,45000.0,1082,351,46.0,27,68,227,61
34,66,66,66,0,240000.0,1381,293,64.0,67,80,281,64
38,65,66,65,0,170000.0,1787,357,75.0,32,75,295,59
34,69,68,69,0,550000.0,1716,349,81.0,54,85,354,53
37,68,68,68,0,90000.0,1303,379,65.0,22,69,239,63
30,81,81,81,0,16500000.0,2147,458,75.0,94,78,407,82
37,81,82,81,0,6500000.0,1915,399,85.0,54,56,289,83
28,72,72,72,0,3100000.0,1736,375,70.0,66,64,309,66
35,72,72,72,0,950000.0,1674,346,75.0,51,82,315,68
34,75,74,75,0,2000000.0,1936,396,76.0,64,68,345,74
31,71,71,71,0,1100000.0,1964,423,61.0,68,80,361,75
32,62,64,62,0,210000.0,1748,361,61.0,71,28,269,61
35,65,69,65,0,230000.0,1880,384,62.0,83,74,369,72
34,68,67,68,0,325000.0,1387,290,56.0,67,85,302,64
37,66,74,66,0,0.0,1807,360,77.0,54,84,374,71
33,71,70,71,0,950000.0,1922,396,71.0,74,71,345,64
37,66,66,66,0,80000.0,1637,355,61.0,66,75,319,60
35,52,52,52,0,20000.0,1470,288,55.0,31,48,216,54
33,77,78,77,0,5500000.0,1979,424,77.0,75,80,404,75
34,75,75,75,0,2500000.0,1858,392,74.0,43,81,334,68
34,67,67,67,0,375000.0,1856,378,72.0,69,57,329,64
33,68,68,68,0,375000.0,1757,370,79.0,46,75,311,68
37,69,68,69,0,275000.0,1799,358,72.0,46,71,342,71
36,72,72,72,0,575000.0,1914,401,67.0,58,64,325,69
34,82,82,82,0,8000000.0,1754,372,75.0,56,81,331,82
36,72,72,72,0,1000000.0,1772,364,75.0,49,63,296,73
31,70,70,70,0,1300000.0,1829,388,70.0,51,73,305,66
33,69,69,69,0,650000.0,1866,387,67.0,78,65,358,66
32,73,72,73,0,2200000.0,1950,406,71.0,78,64,344,65
32,68,70,68,0,675000.0,1732,359,76.0,47,67,311,64
33,73,73,73,0,1900000.0,1476,307,70.0,34,76,260,75
34,69,69,69,0,400000.0,1842,375,69.0,62,69,342,69
34,68,68,68,0,325000.0,1694,334,65.0,49,74,299,68
34,68,68,68,0,475000.0,1705,350,69.0,65,81,349,69
33,72,72,72,0,1500000.0,1487,311,66.0,33,82,279,66
33,67,67,67,0,400000.0,1178,388,37.0,32,66,230,56
34,70,70,70,0,775000.0,1144,382,38.0,28,70,242,66
34,69,69,69,0,450000.0,1113,382,54.0,40,72,248,65
36,65,65,65,0,180000.0,1851,381,71.0,63,66,321,67
32,79,79,79,0,10000000.0,2139,450,77.0,72,71,380,76
33,93,93,93,0,67500000.0,2231,466,96.0,72,69,389,94
32,79,79,79,0,7500000.0,1190,439,58.0,28,65,215,76
34,77,77,77,0,4500000.0,1991,419,80.0,70,78,371,76
33,73,73,73,0,2400000.0,1907,388,72.0,55,63,325,72
36,74,74,74,0,1800000.0,1837,372,73.0,60,62,316,72
33,67,67,67,0,350000.0,1620,343,57.0,66,74,310,63
37,70,70,70,0,350000.0,1762,364,64.0,62,86,367,65
33,76,78,76,0,4700000.0,1898,391,84.0,60,66,337,80
39,68,68,68,0,130000.0,1824,364,72.0,32,66,285,65
34,67,67,67,0,400000.0,1850,389,65.0,69,82,369,63
31,73,73,73,0,2400000.0,1891,396,72.0,72,64,382,65
36,66,66,66,0,230000.0,1613,330,65.0,55,85,344,61
33,74,74,74,0,3400000.0,1928,397,76.0,46,62,323,71
33,71,71,71,0,1100000.0,1939,401,78.0,69,59,317,62
33,69,69,69,0,475000.0,1883,400,71.0,69,75,357,67
32,76,76,76,0,5000000.0,1918,403,71.0,90,73,356,74
32,66,65,66,0,525000.0,1607,332,66.0,44,85,351,55
36,69,69,69,0,375000.0,1798,369,75.0,56,70,335,65
36,76,76,76,0,1600000.0,1786,366,77.0,60,83,323,72
34,78,78,78,0,3600000.0,2068,430,75.0,70,70,364,79
34,72,72,72,0,1400000.0,1141,393,38.0,23,75,223,72
33,73,73,73,0,1900000.0,1908,384,76.0,72,74,362,70
34,75,78,75,0,2000000.0,2066,423,61.0,69,60,353,79
35,73,73,73,0,1300000.0,1915,387,74.0,52,70,348,67
33,70,70,70,0,950000.0,1171,405,61.0,21,69,197,75
35,72,72,72,0,875000.0,2007,431,71.0,75,84,350,64
34,74,74,74,0,2700000.0,1948,395,78.0,69,77,363,71
34,67,67,67,0,275000.0,1745,344,68.0,53,70,321,67
33,74,74,74,0,2700000.0,1979,389,81.0,67,65,364,82
31,71,72,71,0,1300000.0,1982,420,73.0,72,68,344,69
34,75,75,75,0,2300000.0,2034,438,74.0,78,75,365,67
35,71,71,71,0,725000.0,1800,371,72.0,80,78,365,75
34,77,77,77,0,3400000.0,2010,408,80.0,65,57,332,72
34,70,70,70,0,650000.0,1574,321,77.0,63,86,286,66
34,66,67,66,0,325000.0,1687,347,67.0,47,47,287,66
34,80,81,80,0,8000000.0,2045,427,78.0,68,71,374,81
38,69,69,69,0,375000.0,1648,351,62.0,28,84,294,63
33,67,67,67,0,450000.0,1894,380,71.0,68,60,343,73
34,80,80,80,0,8000000.0,1905,402,82.0,73,83,389,78
33,78,78,78,0,4900000.0,1905,390,77.0,68,75,344,76
34,70,70,70,0,900000.0,1747,356,68.0,47,59,309,68
36,77,77,77,0,1900000.0,1905,399,77.0,84,78,373,77
36,64,64,64,0,160000.0,1552,327,54.0,44,88,302,66
34,68,68,68,0,325000.0,1814,376,71.0,74,76,321,69
35,73,72,73,0,1700000.0,1995,409,69.0,61,66,327,76
37,80,81,80,0,5500000.0,1920,397,80.0,62,71,374,83
33,78,78,78,0,4200000.0,2003,414,82.0,55,69,353,80
33,64,65,64,0,275000.0,1636,343,62.0,50,63,308,60
34,73,74,73,0,2100000.0,1908,409,67.0,80,62,342,70
34,70,72,70,0,400000.0,1845,382,61.0,74,82,358,69
33,66,66,66,0,325000.0,1777,380,63.0,63,67,313,52
36,62,61,62,0,40000.0,1286,266,56.0,35,75,228,66
32,67,67,67,0,600000.0,1743,361,70.0,72,69,348,70
29,65,67,65,0,300000.0,1676,345,61.0,56,32,265,72
33,62,62,62,0,140000.0,1606,346,57.0,76,71,306,58
34,67,68,67,0,375000.0,1765,355,65.0,64,34,300,63
33,67,68,67,0,375000.0,1633,344,71.0,55,59,283,71
34,70,70,70,0,675000.0,1864,374,76.0,66,67,334,66
31,61,60,61,0,150000.0,1611,339,71.0,75,72,320,56
37,66,65,66,0,45000.0,1136,362,62.0,34,60,195,63
33,76,76,76,0,3600000.0,1845,394,76.0,68,80,366,74
34,69,69,69,0,525000.0,1711,344,61.0,42,46,262,69
32,70,70,70,0,1400000.0,1686,354,77.0,31,58,284,56
31,77,76,77,0,6000000.0,1785,366,61.0,53,83,359,78
32,70,69,70,0,1000000.0,1721,364,71.0,70,76,341,67
33,75,75,75,0,4000000.0,1899,392,80.0,62,64,354,71
37,73,73,73,0,400000.0,1266,400,58.0,28,60,220,69
32,66,65,66,0,500000.0,1786,373,61.0,65,68,340,64
33,67,66,67,0,300000.0,1545,319,58.0,60,90,341,61
33,75,76,75,0,3200000.0,1910,396,80.0,72,85,381,73
30,74,72,74,0,3600000.0,1789,365,73.0,44,81,342,72
35,75,75,75,0,2100000.0,2009,413,76.0,68,71,353,68
33,69,69,69,0,475000.0,1887,399,66.0,86,64,346,61
33,76,75,76,0,4800000.0,1807,378,72.0,67,81,366,74
35,77,79,77,0,3900000.0,1965,399,83.0,53,60,321,79
32,74,73,74,0,1900000.0,2002,421,76.0,69,75,355,74
35,66,67,66,0,275000.0,1848,376,61.0,66,71,343,60
35,67,67,67,0,210000.0,1128,369,47.0,33,64,222,66
34,66,66,66,0,240000.0,1490,323,55.0,84,77,302,64
33,73,72,73,0,1600000.0,1636,338,71.0,76,90,341,68
35,75,75,75,0,3100000.0,1585,335,82.0,34,86,315,80
29,64,65,64,0,375000.0,1773,380,61.0,61,75,333,58
31,75,75,75,0,4300000.0,1255,420,65.0,26,72,233,69
33,69,69,69,0,650000.0,1714,360,65.0,47,61,287,63
32,80,80,80,0,11000000.0,2152,457,90.0,67,86,382,71
37,65,65,65,0,50000.0,1171,357,57.0,28,56,208,62
33,75,75,75,0,4000000.0,2000,417,73.0,81,70,377,73
34,73,73,73,0,1800000.0,1043,397,69.0,30,45,198,70
34,64,63,64,0,170000.0,1587,335,56.0,62,70,285,61
36,73,73,73,0,675000.0,1247,417,57.0,30,70,243,68
35,74,74,74,0,1800000.0,1962,408,79.0,81,75,362,71
33,83,83,83,0,15000000.0,2180,438,89.0,77,58,362,79
32,64,64,64,0,300000.0,1480,297,57.0,65,71,293,64
35,75,75,75,0,3100000.0,1870,378,79.0,50,78,344,80
33,73,76,73,0,2500000.0,1766,361,82.0,33,44,284,72
33,64,64,64,0,210000.0,1441,314,65.0,67,87,306,61
35,88,88,88,0,16000000.0,1317,477,69.0,41,71,264,83
32,71,70,71,0,1400000.0,1818,381,68.0,74,72,347,69
32,71,71,71,0,1500000.0,1554,331,67.0,49,85,269,68
33,75,75,75,0,3900000.0,1895,378,80.0,49,60,299,74
35,63,63,63,0,110000.0,1615,336,59.0,66,75,310,60
34,67,68,67,0,375000.0,1822,365,72.0,70,69,323,66
35,65,65,65,0,150000.0,1078,355,40.0,27,59,195,60
35,70,70,70,0,750000.0,1859,385,68.0,63,65,329,66
32,71,70,71,0,1800000.0,1911,391,74.0,50,61,315,68
34,63,63,63,0,140000.0,1639,346,60.0,68,68,300,61
33,68,69,68,0,375000.0,1839,384,61.0,68,69,339,64
34,73,73,73,0,2100000.0,1792,367,82.0,53,74,318,80
34,73,73,73,0,1500000.0,1584,322,73.0,53,79,304,70
36,65,66,65,0,120000.0,1664,330,70.0,52,73,322,60
37,79,79,79,0,1300000.0,1274,438,63.0,32,57,231,75
36,71,71,71,0,500000.0,1960,400,77.0,71,78,366,71
35,67,67,67,0,210000.0,1026,366,30.0,33,49,195,60
32,72,72,72,0,2500000.0,2013,415,81.0,78,76,381,72
35,73,74,73,0,1100000.0,1853,386,69.0,66,67,352,75
34,78,78,78,0,4500000.0,1304,441,62.0,40,66,247,74
32,71,70,71,0,1800000.0,1829,385,75.0,62,71,304,68
34,77,77,77,0,3900000.0,1543,444,70.0,45,75,285,74
36,67,67,67,0,160000.0,1794,360,74.0,53,68,299,65
34,67,67,67,0,400000.0,1695,345,72.0,48,81,336,68
33,64,64,64,0,275000.0,1689,350,64.0,77,69,352,63
31,68,69,68,0,650000.0,1909,397,74.0,68,70,342,63
31,64,64,64,0,400000.0,1739,365,69.0,66,71,348,62
36,71,73,71,0,425000.0,1914,401,75.0,64,80,359,73
30,72,73,72,0,1500000.0,1963,408,84.0,34,69,310,74
36,74,74,74,0,1000000.0,2031,428,79.0,71,78,363,73
33,81,81,81,0,9500000.0,1206,438,63.0,31,51,235,75
33,65,64,65,0,220000.0,1703,344,71.0,53,62,310,64
32,67,66,67,0,600000.0,1714,357,68.0,60,47,299,62
35,64,64,64,0,140000.0,1474,310,64.0,67,80,294,60
33,84,84,84,0,17000000.0,1366,464,67.0,34,64,234,81
33,70,70,70,0,950000.0,1092,390,53.0,36,71,244,70
34,68,68,68,0,400000.0,1197,376,48.0,38,73,237,74
32,69,69,69,0,825000.0,1944,414,70.0,84,61,364,55
34,66,66,66,0,250000.0,1832,372,69.0,58,71,337,62
34,75,75,75,0,2300000.0,2059,408,82.0,55,55,326,75
35,74,74,74,0,1700000.0,1623,349,66.0,64,81,292,64
33,65,65,65,0,325000.0,1827,383,66.0,60,69,326,62
36,74,75,74,0,1900000.0,2074,431,77.0,71,72,346,71
35,83,83,83,0,7000000.0,1287,453,64.0,31,61,232,82
33,78,76,78,0,4200000.0,1926,412,83.0,79,66,349,77
35,70,70,70,0,550000.0,1513,322,70.0,48,75,281,69
36,60,60,60,0,70000.0,1736,348,55.0,64,69,328,55
32,68,67,68,0,525000.0,1105,381,52.0,37,57,191,66
35,69,68,69,0,450000.0,1827,366,70.0,61,66,320,70
33,74,74,74,0,3000000.0,1212,409,58.0,33,62,226,75
35,69,69,69,0,0.0,1564,335,66.0,54,80,298,66
33,70,70,70,0,1100000.0,1788,367,75.0,80,64,353,72
36,72,72,72,0,525000.0,1221,399,61.0,22,69,233,64
37,75,76,75,0,2200000.0,1878,384,74.0,63,62,332,68
35,78,78,78,0,4800000.0,1860,379,77.0,58,70,373,75
33,71,70,71,0,1200000.0,1053,382,51.0,35,80,197,69
35,72,71,72,0,725000.0,1849,363,76.0,67,80,369,71
35,74,74,74,0,1600000.0,2045,424,81.0,62,67,363,69
32,85,83,85,0,21500000.0,2141,452,88.0,89,73,362,85
35,85,85,85,0,11500000.0,2037,420,86.0,71,82,379,81
30,75,75,75,0,2300000.0,2054,435,61.0,61,76,373,78
34,75,75,75,0,3500000.0,1815,366,76.0,76,93,393,82
33,78,77,78,0,6500000.0,1967,396,77.0,71,34,324,72
35,73,73,73,0,1700000.0,2036,405,74.0,86,62,368,76
33,69,69,69,0,500000.0,1654,356,62.0,60,90,288,63
35,74,74,74,0,2600000.0,1814,374,77.0,64,65,342,78
33,64,66,64,0,275000.0,1798,361,73.0,70,31,302,70
34,77,77,77,0,3300000.0,1699,358,75.0,55,83,341,75
30,69,68,69,0,1000000.0,1705,374,50.0,33,72,304,53
35,70,70,70,0,575000.0,1836,372,77.0,63,73,335,73
34,71,71,71,0,1200000.0,1675,336,60.0,68,91,368,68
33,72,77,72,0,1800000.0,1947,408,79.0,75,83,374,78
32,73,73,73,0,2600000.0,2008,416,74.0,73,75,359,73
35,72,72,72,0,850000.0,1192,395,53.0,30,63,229,68
36,67,67,67,0,150000.0,1614,330,69.0,58,74,294,66
37,68,68,68,0,325000.0,1713,342,73.0,73,64,330,80
33,67,68,67,0,0.0,1902,389,64.0,75,70,349,65
36,67,67,67,0,160000.0,1765,355,68.0,57,75,340,62
34,70,70,70,0,650000.0,1809,368,70.0,58,75,344,67
33,60,62,60,0,120000.0,1594,325,63.0,55,64,291,71
32,68,68,68,0,550000.0,1765,379,69.0,75,76,336,64
33,70,70,70,0,1100000.0,1701,351,73.0,62,79,364,70
27,72,76,74,2,1200000.0,2018,421,61.0,74,61,337,79
35,81,81,81,0,4800000.0,1256,443,63.0,25,65,232,75
